created_at,u_irrig,soil_frac,air_temp,humidity
2025-04-05 18:30:00,0.07955659213833711,0.6953570907007395,19.93825655,59.42804507
2025-04-05 18:40:00,0.08007384225940013,0.7059139954206123,20.1775757,59.76747833
2025-04-05 18:50:00,0.08055866429987005,0.7148853298070134,19.91066212,60.64169034
2025-04-05 19:00:00,0.08100932759552798,0.7243010123707913,19.84910873,60.97294628
2025-04-05 19:10:00,0.0,0.7356588566626648,19.75624181,60.82616325
2025-04-05 19:20:00,0.08180172606565347,0.7236320210498103,19.88396494,60.17970406
2025-04-05 19:30:00,0.0,0.735000197581297,19.84805528,59.51282298
2025-04-05 19:40:00,0.08243916718851149,0.7247033538978436,19.8385252,59.16361324
2025-04-05 19:50:00,0.0,0.7338134698534969,19.51546114,58.5680542
2025-04-05 20:00:00,0.0,0.7226502524392463,19.23341739,58.17787563
2025-04-05 20:10:00,0.08308327278218049,0.712643397137414,19.47487694,57.62102609
2025-04-05 20:20:00,0.0,0.7231555785972145,19.43023354,57.53411616
2025-04-05 20:30:00,0.08329359548949669,0.714276325145837,19.18110369,58.47218803
2025-04-05 20:40:00,0.0,0.7235520567014782,19.09139167,58.23338559
2025-04-05 20:50:00,0.0,0.7129877996209193,19.04408913,57.97849688
2025-04-05 21:00:00,0.0,0.7054606317411459,18.67905931,57.82994271
2025-04-05 21:10:00,0.0,0.6964566785063154,18.53325411,57.75803884
2025-04-05 21:20:00,0.0,0.689876940303116,18.45903805,57.26710939
2025-04-05 21:30:00,0.0,0.6812245545537811,18.15465103,57.44561572
2025-04-05 21:40:00,0.08259211929884379,0.6739109275518892,18.0,57.93110551
2025-04-05 21:50:00,0.0,0.6852751280084759,18.0,57.18101184
2025-04-05 22:00:00,0.08198335784485086,0.6775542765638721,18.12558149,56.47653514
2025-04-05 22:10:00,0.0,0.6898815118256099,18.0,56.7627875
2025-04-05 22:20:00,0.08120166513730417,0.6806430481312602,18.0,55.81480617
2025-04-05 22:30:00,0.0,0.693889670058511,18.0,55.25884987
2025-04-05 22:40:00,0.08025581206110034,0.6855920399553806,18.0,55.0
2025-04-05 22:50:00,0.0,0.6969987490486967,18.0,55.02014218
2025-04-05 23:00:00,0.07915703323519428,0.6887675472744492,18.0,55.03057422
2025-04-05 23:10:00,0.07855445852396827,0.698533247628405,18.0,55.0
2025-04-05 23:20:00,0.07791893184947352,0.7089044320531,18.22865463,55.0
2025-04-05 23:30:00,0.07725250184476404,0.7188451485295322,18.23868141,55.0
2025-04-05 23:40:00,0.07655734646617168,0.7284635271539307,18.20099225,55.11538747
2025-04-05 23:50:00,0.0,0.7365713596448573,18.25855347,55.0
2025-04-06 00:00:00,0.0750901802441211,0.7239003641152846,18.33116833,55.0
2025-04-06 00:10:00,0.0,0.7340426547269083,18.29299908,55.0
2025-04-06 00:20:00,0.07353719365429624,0.7229584040410413,18.64323748,55.0
2025-04-06 00:30:00,0.07273514182683005,0.7298883288022519,18.54356464,55.15996376
2025-04-06 00:40:00,0.0,0.7396279864171953,18.71196794,55.18091748
2025-04-06 00:50:00,0.07109393459596383,0.7270704544784589,18.85436079,55.0
2025-04-06 01:00:00,0.0,0.7355167072201327,18.9074702,55.0
2025-04-06 01:10:00,0.0,0.726551485098783,18.66610836,55.72615906
2025-04-06 01:20:00,0.0,0.7174281283918604,18.76914144,55.07128423
2025-04-06 01:30:00,0.0,0.7059868846312924,18.87217469,55.0
2025-04-06 01:40:00,0.0,0.6966083956601388,19.23525253,55.96616982
2025-04-06 01:50:00,0.06608767211078727,0.6865881413215456,19.0033759,56.96083964
2025-04-06 02:00:00,0.06527346198692019,0.6967522111298158,18.7550576,56.03639257
2025-04-06 02:10:00,0.0,0.7040582608302912,18.54895771,55.57572216
2025-04-06 02:20:00,0.06369020471470431,0.69383222528061,18.39678357,55.81241685
2025-04-06 02:30:00,0.06292726461216208,0.7017193368622747,18.47898812,56.20424387
2025-04-06 02:40:00,0.06218744815211201,0.7090608937563826,18.76083791,56.20800792
2025-04-06 02:50:00,0.0,0.717193758481583,18.54912915,56.36170175
2025-04-06 03:00:00,0.06078881371029367,0.7035240458339806,18.42688066,55.49783864
2025-04-06 03:10:00,0.06013561456801962,0.7102971663042656,18.62531446,55.05600628
2025-04-06 03:20:00,0.0,0.7176421791897799,18.51684926,55.0
2025-04-06 03:30:00,0.05893478963014446,0.7051008857550414,18.80377299,55.80488543
2025-04-06 03:40:00,0.05839216575913267,0.7124547109862017,18.90917266,56.73744017
2025-04-06 03:50:00,0.0,0.7194677275129651,19.09270833,57.47660269
2025-04-06 04:00:00,0.05743403238811335,0.7054434055514505,19.00920265,58.16799545
2025-04-06 04:10:00,0.0,0.7123136610946564,19.1360391,58.02600443
2025-04-06 04:20:00,0.056659062777833225,0.6993731655878228,19.23783383,58.3633412
2025-04-06 04:30:00,0.05634478517630443,0.7056064555873135,19.13913382,58.12575142
2025-04-06 04:40:00,0.0,0.710998203271481,19.3172951,59.18789926
2025-04-06 04:50:00,0.0,0.6976260007616227,19.57170611,58.72766759
2025-04-06 05:00:00,0.0,0.6871646625159771,19.92382165,59.28683268
2025-04-06 05:10:00,0.0,0.6773326543954344,19.99763443,59.04903924
2025-04-06 05:20:00,0.0,0.6672340145307888,20.16416093,59.900481
2025-04-06 05:30:00,0.05556616116855202,0.6567679397766156,20.28123582,60.3004643
2025-04-06 05:40:00,0.0,0.6669086773753155,20.62470231,60.30222367
2025-04-06 05:50:00,0.05574627191895753,0.6563170578359129,20.50008459,59.8831331
2025-04-06 06:00:00,0.05591969077094278,0.665619275956314,20.44705787,60.77783352
2025-04-06 06:10:00,0.05614821135315702,0.6740127626531159,20.5240177,60.3940294
2025-04-06 06:20:00,0.0,0.6819946269538802,20.56961954,61.53267454
2025-04-06 06:30:00,0.05676775889997086,0.6710468088276201,20.77450986,60.75035848
2025-04-06 06:40:00,0.057156812811423346,0.6788866580070949,20.84721657,60.73766793
2025-04-06 06:50:00,0.05759702501685236,0.6874271180190611,20.60301369,60.57866242
2025-04-06 07:00:00,0.058086843085177677,0.6951704923397888,20.86237173,60.98542965
2025-04-06 07:10:00,0.05862449411320951,0.7014670400089572,20.52864272,61.77280576
2025-04-06 07:20:00,0.0,0.7086722257538931,20.05998051,62.28150279
2025-04-06 07:30:00,0.0,0.6980676498899928,20.00734905,62.36499123
2025-04-06 07:40:00,0.0,0.6894630168610059,20.28951444,63.01046861
2025-04-06 07:50:00,0.06121055200410073,0.6800656118948984,20.86751802,63.03974167
2025-04-06 08:00:00,0.061953452136572044,0.6897757917773023,21.049502,63.60903949
2025-04-06 08:10:00,0.06272925835124735,0.6974132325513724,21.0849792,64.60455448
2025-04-06 08:20:00,0.06353484525478177,0.7047164791104844,21.11487641,64.99281082
2025-04-06 08:30:00,0.0,0.7122532764463345,21.43646825,64.67895906
2025-04-06 08:40:00,0.0,0.6999322689749444,21.31574691,65.60402433
2025-04-06 08:50:00,0.0660967952290098,0.6902510127932332,21.41243597,65.01552575
2025-04-06 09:00:00,0.06698735365379874,0.7003759674572015,21.5397202,64.89655406
2025-04-06 09:10:00,0.0,0.706816890159911,21.8166212,64.62406737
2025-04-06 09:20:00,0.0688009133036284,0.695347716590391,22.13466348,64.87900863
2025-04-06 09:30:00,0.0,0.7029209673736871,22.3698157,65.03277523
2025-04-06 09:40:00,0.0,0.692858042440073,22.34531456,64.82613012
2025-04-06 09:50:00,0.07154367746458752,0.684659141318003,22.43459787,65.40874058
2025-04-06 10:00:00,0.07244794736224283,0.6946467271934774,22.35665401,65.27539369
2025-04-06 10:10:00,0.0,0.704378889480001,22.33826184,66.44372959
2025-04-06 10:20:00,0.07421739561410443,0.6937789367422339,22.59483171,67.79210545
2025-04-06 10:30:00,0.0,0.7038521003677765,22.33573051,68.47441003
2025-04-06 10:40:00,0.0759082205866728,0.6968982846569908,22.5294655,68.91980032
2025-04-06 10:50:00,0.07671441699900927,0.7069263382592055,22.35587234,69.34078201
2025-04-06 11:00:00,0.07748943982705706,0.7161549793124307,22.39951181,69.93023487
2025-04-06 11:10:00,0.0,0.7236537865352558,22.39873406,70.26005738
2025-04-06 11:20:00,0.0,0.7133789735843438,22.45443538,69.44258784
2025-04-06 11:30:00,0.0,0.7041050956030722,22.37159892,69.10019016
2025-04-06 11:40:00,0.08020702313201539,0.694234382907067,22.54456302,68.99543603
2025-04-06 11:50:00,0.08077439814640235,0.7046219844404922,22.27485519,69.32830767
2025-04-06 12:00:00,0.0,0.7143983993768365,22.41838623,69.08133036
2025-04-06 12:10:00,0.08175427423434421,0.7045941820611081,22.45239802,69.03202456
2025-04-06 12:20:00,0.0,0.7145965471731838,22.19103392,68.21548371
2025-04-06 12:30:00,0.0,0.703847053933819,22.1667998,68.72821131
2025-04-06 12:40:00,0.0,0.6963598244120999,22.51782492,68.90201125
2025-04-06 12:50:00,0.08302935208442741,0.6892630815765625,22.68368081,69.22058363
2025-04-06 13:00:00,0.0,0.7000547458430743,22.81115628,68.3231724
2025-04-06 13:10:00,0.08329634635865078,0.6914072550060891,22.63643832,67.98104392
2025-04-06 13:20:00,0.08333319108043,0.7025916693150961,22.37906563,67.82405808
2025-04-06 13:30:00,0.08330484911121118,0.7126233289248988,22.48877733,68.46168787
2025-04-06 13:40:00,0.08321113684596498,0.7227632922826693,22.35743345,68.71317182
2025-04-06 13:50:00,0.08305218033811271,0.7304464994601733,22.04645597,69.16041003
2025-04-06 14:00:00,0.08282841820062423,0.7395414271155494,22.28926238,69.73136332
2025-04-06 14:10:00,0.08254060302306668,0.7479387033200433,22.08135555,70.37866448
2025-04-06 14:20:00,0.0,0.7559998218636252,21.44338366,70.75851006
2025-04-06 14:30:00,0.08177739164465711,0.7462768416821839,21.33557464,70.43094338
2025-04-06 14:40:00,0.0,0.7526027299889347,21.2068251,70.48246255
2025-04-06 14:50:00,0.0,0.7420479762657709,21.57770911,71.34067734
2025-04-06 15:00:00,0.08018890765549834,0.7328959726328894,21.42206734,68.16983381
2025-04-06 15:10:00,0.0,0.7421989135136495,21.01900006,67.7211591
2025-04-06 15:20:00,0.07886079998216806,0.7307122462313157,20.97373585,68.38177975
2025-04-06 15:30:00,0.07812457861606362,0.7397896111729569,21.08818368,68.36407589
2025-04-06 15:40:00,0.0,0.7478179884157441,20.80371638,65.02651087
2025-04-06 15:50:00,0.0,0.7360644170993841,21.06365842,65.77723178
2025-04-06 16:00:00,0.0,0.7232087882679525,20.80941264,65.44238104
2025-04-06 16:10:00,0.0747802912859549,0.7126875954076328,20.46389955,66.56001938
2025-04-06 16:20:00,0.0,0.7235036444983564,20.25244063,64.23541861
2025-04-06 16:30:00,0.07292456624077609,0.7139155612681546,19.93889467,63.9402419
2025-04-06 16:40:00,0.0,0.7222895837642214,19.77000109,63.98953798
2025-04-06 16:50:00,0.0,0.7112667931263236,19.99436722,64.70371939
2025-04-06 17:00:00,0.07001171729667542,0.7018862740830619,19.71136813,64.97638322
2025-04-06 17:10:00,0.06902545961167152,0.7117291646651341,19.70125819,64.85160952
2025-04-06 17:20:00,0.0,0.7209893566308163,19.61205457,64.70832879
2025-04-06 17:30:00,0.0,0.7116004051096293,19.57425295,65.57985731
2025-04-06 17:40:00,0.0,0.7010543680945689,19.84950029,64.50684581
2025-04-06 17:50:00,0.06513630452332266,0.6922056341821543,19.96786994,64.35140988
2025-04-06 18:00:00,0.0642029857259397,0.7021147451490709,20.25256921,63.69478545
2025-04-06 18:10:00,0.0,0.7110440664499837,20.42799108,60.10280897
2025-04-06 18:20:00,0.0,0.6988357519365761,20.30515049,57.58657098
2025-04-06 18:30:00,0.0,0.6874641905232448,19.99970819,56.93182022
2025-04-06 18:40:00,0.0,0.6776173880345274,20.0069595,57.14011615
2025-04-06 18:50:00,0.0,0.66669909010824,20.07410011,57.7349567
2025-04-06 19:00:00,0.0,0.6540960035912714,19.63090581,57.35149153
2025-04-06 19:10:00,0.0,0.6450822983100369,19.38898349,57.17708591
2025-04-06 19:20:00,0.05803795453913863,0.6372007239087664,19.42495195,57.61605182
2025-04-06 19:30:00,0.0574933340798621,0.6478471876897949,19.64183807,57.71948679
2025-04-06 19:40:00,0.0,0.6583321222359466,19.34796363,58.14297542
2025-04-06 19:50:00,0.0,0.6496685925967232,19.56385597,58.43380528
2025-04-06 20:00:00,0.05624399011261226,0.6404303973830515,19.14122035,58.46846684
2025-04-06 20:10:00,0.05596408856604615,0.6479878714655415,19.07597784,58.7747835
2025-04-06 20:20:00,0.0,0.6564805596067699,18.75446014,58.09247757
2025-04-06 20:30:00,0.0,0.6471342924380772,18.34503664,58.70780116
2025-04-06 20:40:00,0.055559357126935806,0.6386095257395364,18.72416158,58.34577069
2025-04-06 20:50:00,0.0,0.649333873291683,18.43451496,58.07153366
2025-04-06 21:00:00,0.055661606666823536,0.6415879098059305,18.26821103,57.97290151
2025-04-06 21:10:00,0.0,0.6508085111456908,18.20246236,57.67875291
2025-04-06 21:20:00,0.056063023126876124,0.6420107628019993,18.29985572,57.50786896
2025-04-06 21:30:00,0.05637428211598621,0.6542674749652173,18.34985682,55.71472099
2025-04-06 21:40:00,0.0,0.6625018543894101,18.46807706,56.81475768
2025-04-06 21:50:00,0.0,0.653056586107182,18.51925591,57.2129143
2025-04-06 22:00:00,0.0577325595066372,0.6438978218257948,18.23178666,56.86639478
2025-04-06 22:10:00,0.0,0.6519169624816444,18.28266931,56.20974723
2025-04-06 22:20:00,0.0,0.6418872750892025,18.45533616,55.29435751
2025-04-06 22:30:00,0.05967768897360406,0.632169521726718,18.15322879,55.0
2025-04-06 22:40:00,0.060441821771108024,0.6416466386147761,18.0,55.68372087
2025-04-06 22:50:00,0.06125740499855998,0.6503301481604322,18.59086289,56.11723905
2025-04-06 23:00:00,0.062120090999068525,0.6612094580894963,18.46268923,56.32001597
2025-04-06 23:10:00,0.06302523370953388,0.6709839672863267,18.3572632,55.47404439
2025-04-06 23:20:00,0.06396791203269946,0.6791678271689306,18.23636944,55.83401986
2025-04-06 23:30:00,0.0,0.6884795831643531,18.0,56.184692
2025-04-06 23:40:00,0.06594496934253133,0.6786980189517966,18.05546877,55.92304581
2025-04-06 23:50:00,0.06696836713871268,0.6897004388655903,18.0,56.11260182
2025-04-07 00:00:00,0.0,0.699541663399791,18.0,55.82549079
2025-04-07 00:10:00,0.06905617544007396,0.6886252582110158,18.0,55.0
2025-04-07 00:20:00,0.0,0.6997770558770233,18.52367836,55.72281987
2025-04-07 00:30:00,0.0,0.690322170371299,18.47171342,55.84758753
2025-04-07 00:40:00,0.07220087509552701,0.6827496052015388,18.71261984,55.81791338
2025-04-07 00:50:00,0.0,0.6941020018135842,18.66660439,55.0
2025-04-07 01:00:00,0.0,0.6854594314815834,18.78778763,55.04777095
2025-04-07 01:10:00,0.07521585521936323,0.6767848350792492,18.61014946,55.20378183
2025-04-07 01:20:00,0.0,0.6874051668269483,18.40591317,55.0
2025-04-07 01:30:00,0.0,0.679608005683726,18.31984795,55.46753221
2025-04-07 01:40:00,0.07794114804835638,0.671671650420349,18.12967315,55.37393772
2025-04-07 01:50:00,0.07875910433210599,0.6839212648639237,18.0,55.0
2025-04-07 02:00:00,0.0,0.695123031689836,18.0,55.32239007
2025-04-07 02:10:00,0.08022867482909418,0.6866661409388272,18.0,55.79678678
2025-04-07 02:20:00,0.08087107132029571,0.7004105780255072,18.0,57.10968142
2025-04-07 02:30:00,0.08144628580652541,0.7105345848986694,18.23777222,57.30395874
2025-04-07 02:40:00,0.08195058614248826,0.7203108453724089,18.36737602,57.1073564
2025-04-07 02:50:00,0.08238064016700163,0.7297838540246658,18.49794673,57.16326151
2025-04-07 03:00:00,0.08273353994811505,0.7387834612349069,18.70896707,56.9935048
2025-04-07 03:10:00,0.0,0.7464944560174581,18.42739426,57.65312385
2025-04-07 03:20:00,0.0,0.7383366717540178,18.60682777,57.65036149
2025-04-07 03:30:00,0.08330704171723641,0.730279953648066,18.85949494,57.55414073
2025-04-07 03:40:00,0.0,0.7405263968118454,18.80132206,57.86168978
2025-04-07 03:50:00,0.08327119831331728,0.7301468988746993,18.95124048,58.23584621
2025-04-07 04:00:00,0.08312630703814729,0.7394470312469075,19.16363523,58.20208906
2025-04-07 04:10:00,0.0,0.7487448498979101,19.38475213,57.66435042
2025-04-07 04:20:00,0.08258522954999854,0.73785388877575,19.7251499,57.5595292
2025-04-07 04:30:00,0.0,0.7459279754539684,19.65077794,58.14547851
2025-04-07 04:40:00,0.08171870707220955,0.7371283772625319,19.73273435,58.38748676
2025-04-07 04:50:00,0.0,0.7450382167347851,19.78182327,58.9730852
2025-04-07 05:00:00,0.0,0.735074040486832,19.85160883,59.47479553
2025-04-07 05:10:00,0.0,0.7262814204478341,20.05824355,59.28992092
2025-04-07 05:20:00,0.0,0.715892845604178,20.33510044,59.63782227
2025-04-07 05:30:00,0.0782709905667948,0.7065321371021777,20.43757961,58.65979802
2025-04-07 05:40:00,0.0,0.7172439572267788,20.49807263,59.37267219
2025-04-07 05:50:00,0.07646378920322115,0.7080182624973222,20.82450276,59.38310273
2025-04-07 06:00:00,0.0,0.716232968224054,21.14341158,59.0297363
2025-04-07 06:10:00,0.0,0.7058112687439534,21.22165071,59.53303644
2025-04-07 06:20:00,0.0,0.6960163509164659,21.29419683,60.17404752
2025-04-07 06:30:00,0.07235108539254266,0.6872895797454912,21.22001539,60.23522411
2025-04-07 06:40:00,0.0,0.6961858639098163,21.22328632,61.43410964
2025-04-07 06:50:00,0.0,0.6865056691313498,21.53202966,61.60546246
2025-04-07 07:00:00,0.06903366433019854,0.6768223150109498,21.85592754,61.71112227
2025-04-07 07:10:00,0.06792054925480709,0.6863565901180203,21.64131918,61.68369459
2025-04-07 07:20:00,0.06681575453455037,0.6948489618465757,21.66197768,62.26051181
2025-04-07 07:30:00,0.0,0.7036927736581394,21.85193146,62.3710009
2025-04-07 07:40:00,0.0646598995218083,0.6934281449260337,22.04339988,63.20714143
2025-04-07 07:50:00,0.06362304959175366,0.7009719732443226,21.65866194,63.28023363
2025-04-07 08:00:00,0.0,0.7072096533889956,21.85659202,63.74494612
2025-04-07 08:10:00,0.0,0.6952128283739554,21.89254553,64.02830776
2025-04-07 08:20:00,0.06075899881130561,0.6842173746292168,22.35145791,63.89955466
2025-04-07 08:30:00,0.0,0.6917613942444035,22.33360552,64.69542162
2025-04-07 08:40:00,0.059118933533359196,0.6797884359651405,22.28647357,65.42911919
2025-04-07 08:50:00,0.05839722378227728,0.6875012875369102,22.48447061,65.37248994
2025-04-07 09:00:00,0.05774797018317578,0.6954367903452815,22.76457496,66.03503638
2025-04-07 09:10:00,0.05717580051014503,0.701396904823939,22.85761704,66.53819173
2025-04-07 09:20:00,0.0,0.7071181071357014,22.76510071,67.98105181
2025-04-07 09:30:00,0.056278764514855396,0.6952114792991688,22.68778967,68.39469641
