created_at,water_input,soil_seed,air_temp,humidity,soil_moisture_sim
2025-04-05 05:40:00+05:00,50.23031945012162,69.32752553,19.47935624,58.98538293,72.11917559186433
2025-04-05 05:50:00+05:00,49.755692357924715,69.60717174,19.52763079,59.26960344,72.8886351247493
2025-04-05 06:00:00+05:00,-50.71949279293613,69.50393039,19.97247317,59.24802915,73.59299849236247
2025-04-05 06:10:00+05:00,48.80584711733183,69.66348578,19.58170983,59.7267365,72.30689366257815
2025-04-05 06:20:00+05:00,48.3328066078151,69.82568088,19.83302203,59.94474995,73.30637723661853
2025-04-05 06:30:00+05:00,47.86248911512551,69.73236971,19.79483028,59.97732721,73.95129623612044
2025-04-05 06:40:00+05:00,47.396004438550804,69.58468267,20.00625737,60.20503621,74.61943177237758
2025-04-05 06:50:00+05:00,-53.065533882811756,69.59430419,20.04553861,60.85030286,75.27708542125048
2025-04-05 07:00:00+05:00,46.478988744456984,69.69754037,20.18985024,61.33795192,74.06876431801761
2025-04-05 07:10:00+05:00,-53.96931477428863,69.68797596,20.38813271,61.85149788,74.72168424085324
2025-04-05 07:20:00+05:00,-54.40933601500317,69.69819238,19.97811698,62.18735169,73.46824158640582
2025-04-05 07:30:00+05:00,-54.83997387269883,69.89429588,20.04261638,62.94217618,72.38182143227377
2025-04-05 07:40:00+05:00,-55.26013743704322,69.59996807,20.43038839,62.69561697,71.31845725502845
2025-04-05 07:50:00+05:00,44.33125110114015,69.63725535,20.60497697,63.71034422,70.03847413731218
2025-04-05 08:00:00+05:00,43.935253519695344,69.64024506,20.67085695,64.42637595,70.70376982901543
2025-04-05 08:10:00+05:00,43.552912618774435,69.55959016,20.5519294,65.22136638,71.47046619639912
2025-04-05 08:20:00+05:00,-56.814750733959876,69.71158705,20.58513084,66.23118133,72.27159643359467
2025-04-05 08:30:00+05:00,-57.166740558587605,69.81273353,20.84116418,66.73032074,70.85885555016996
2025-04-05 08:40:00+05:00,42.49791128956032,69.86306154,20.81994071,66.74519784,69.8879158201068
2025-04-05 08:50:00+05:00,42.1801421885417,69.66086984,20.66559229,66.93954127,70.68146943758173
2025-04-05 09:00:00+05:00,-58.1191441568253,70.0,21.18070044,67.68706794,71.34810065609392
2025-04-05 09:10:00+05:00,-58.39908058811319,69.89601419,21.12699509,68.59076638,70.11581375693842
2025-04-05 09:20:00+05:00,-58.65883932407469,69.9546933,21.19031364,69.27945082,68.96614554970459
2025-04-05 09:30:00+05:00,-58.89763474007051,69.67303573,21.27513443,70.04834995,68.15461866170165
2025-04-05 09:40:00+05:00,40.88527391295618,69.59807993,21.87618593,71.00483251,67.1113501994721
2025-04-05 09:50:00+05:00,-59.30942014088372,69.44935125,21.97556583,71.67379724,67.70409763136149
2025-04-05 10:00:00+05:00,-59.48107377298003,69.67726911,21.90430708,72.28357977,66.72035189951328
2025-04-05 10:10:00+05:00,40.370903567239544,69.82276175,21.74731927,71.9934618,65.82895936157666
2025-04-05 10:20:00+05:00,-59.75295253301643,69.71607136,22.11446758,70.93054167,66.74453026414925
2025-04-05 10:30:00+05:00,-59.85216372887089,69.89640669,22.49966323,71.907632,65.81993078536058
2025-04-05 10:40:00+05:00,-59.92631108131606,69.7039327,22.39711514,72.41315567,64.99281131259163
2025-04-05 10:50:00+05:00,40.02496290364277,69.82225726,22.33411968,71.77906682,64.0770105327132
2025-04-05 11:00:00+05:00,-59.99804763093618,69.65766448,22.57400458,71.74897205,64.99762139235872
2025-04-05 11:10:00+05:00,40.004886343020665,69.85633836,22.71796022,71.84205672,63.98654655205187
2025-04-05 11:20:00+05:00,-59.966072875118805,69.99628771,22.56259606,71.93617102,64.9240472787665
2025-04-05 11:30:00+05:00,40.08916883012881,69.87930756,22.49320014,71.3914729,64.01949837956069
2025-04-05 11:40:00+05:00,40.17063610167074,69.67516866,22.30994683,71.37084499,64.96421030432724
2025-04-05 11:50:00+05:00,40.278282995275006,69.78211973,22.4266056,72.05979901,65.79069448943476
2025-04-05 12:00:00+05:00,-59.58800795356009,69.77091357,22.36982974,71.57950166,66.87694421147954
2025-04-05 12:10:00+05:00,40.571573525628835,69.74918726,22.30439062,71.42395807,65.88890326095911
2025-04-05 12:20:00+05:00,-59.24323511160142,69.87401267,22.33641829,71.20476085,66.8823406343122
2025-04-05 12:30:00+05:00,40.967230426511435,69.81193397,22.29780579,71.63556759,65.85119637218162
2025-04-05 12:40:00+05:00,41.202561125650455,69.72500363,22.04448165,71.86327134,66.81263163854122
2025-04-05 12:50:00+05:00,41.462274734853956,69.5332486,22.30252807,71.6812138,67.74024427492286
2025-04-05 13:00:00+05:00,41.74581605225079,69.56812477,22.56385588,72.49257008,68.55134454049727
2025-04-05 13:10:00+05:00,-57.94744256888819,69.79290109,22.52052425,73.06645206,69.2443789315662
2025-04-05 13:20:00+05:00,-57.61820049036271,69.99960711,22.34666864,73.13009019,68.25586633659474
2025-04-05 13:30:00+05:00,42.73277216727565,69.66840715,22.24936413,73.28833884,67.20329870317701
2025-04-05 13:40:00+05:00,-56.89536429028371,69.88557872,22.40054344,72.83598598,68.28413134726586
2025-04-05 13:50:00+05:00,-56.50351771597909,69.92549162,22.38492851,73.38240352,67.209865243697
2025-04-05 14:00:00+05:00,43.907337524654274,69.74139502,22.42460358,72.99024584,66.136156895032
2025-04-05 14:10:00+05:00,-55.663837569550935,69.76860186,21.96065462,73.45448119,66.97225029332785
2025-04-05 14:20:00+05:00,44.78185547179136,70.0,21.89757825,73.7836601,66.07981975715647
2025-04-05 14:30:00+05:00,45.24325492654623,69.92719061,21.57476702,73.27719885,67.22540935154139
2025-04-05 14:40:00+05:00,45.7191414424583,69.87451574,21.39173259,73.37180221,68.17429207087935
2025-04-05 14:50:00+05:00,-53.79175917703739,69.99474867,21.65988758,73.60982373,68.89810871234349
2025-04-05 15:00:00+05:00,-53.29077296747194,70.0,21.22967799,70.23076705,68.06331142352936
2025-04-05 15:10:00+05:00,47.22072541683401,70.0,21.00338356,70.01016182,67.2170798521681
2025-04-05 15:20:00+05:00,47.741316132248755,70.0,20.5780594,69.82276462,68.48101387874534
2025-04-05 15:30:00+05:00,48.26953777824448,69.94515919,20.33997593,69.30317264,69.44270360789291
2025-04-05 15:40:00+05:00,-51.19610877445543,70.0,20.25315108,65.52125499,70.46451118516627
2025-04-05 15:50:00+05:00,-50.657156368037064,70.0,20.16717871,65.65390709,69.48561893117706
2025-04-05 16:00:00+05:00,-50.115167362938045,69.719518,20.39171476,66.45274808,68.50740313622578
2025-04-05 16:10:00+05:00,-49.57172927407094,69.86890137,20.19129851,65.84246232,67.59845285957519
2025-04-05 16:20:00+05:00,-49.02845024844321,70.0,20.2055484,63.92841748,66.82574223736192
2025-04-05 16:30:00+05:00,-48.48695439549198,69.67638643,20.13718897,64.14417077,66.00633261850294
2025-04-05 16:40:00+05:00,52.051123017762826,69.79694358,19.97974144,63.47999161,65.30241232088794
2025-04-05 16:50:00+05:00,52.58414049387789,69.78164757,20.06451489,64.09345382,66.6126770581779
2025-04-05 17:00:00+05:00,53.11045534084735,69.60630636,19.94967977,64.01592328,67.79650530153202
2025-04-05 17:10:00+05:00,-46.37157119766042,69.56844361,20.10594413,64.38357992,68.64538037016402
2025-04-05 17:20:00+05:00,54.13643126729998,69.30892868,19.94298254,64.64679267,67.9043645557555
2025-04-05 17:30:00+05:00,54.63284754326029,69.43839177,20.16493935,64.86257659,69.02531899429312
2025-04-05 17:40:00+05:00,55.11608217708205,69.70608763,20.0169638,64.68288054,70.26776460529977
2025-04-05 17:50:00+05:00,-44.415435193709136,69.78835351,19.73145872,65.56443272,71.26545414269896
2025-04-05 18:00:00+05:00,56.036755523631065,69.70061779,19.88361707,65.63771551,70.4431052673471
2025-04-05 18:10:00+05:00,-43.52884976300884,70.0,19.54881458,62.3114491,71.4035071826982
2025-04-05 18:20:00+05:00,-43.11371399357708,70.0,19.95276482,59.2565708,70.53602303672021
2025-04-05 18:30:00+05:00,57.280746339602715,69.5499887,19.93825655,59.42804507,69.53570907007395
2025-04-05 18:40:00+05:00,57.653166426768095,69.62167203,20.1775757,59.76747833,70.59139954206123
2025-04-05 18:50:00+05:00,58.00223829590644,69.59658633,19.91066212,60.64169034,71.48853298070134
2025-04-05 19:00:00+05:00,58.32671586878015,69.79721259,19.84910873,60.97294628,72.43010123707913
2025-04-05 19:10:00+05:00,-41.37458010175369,69.65083666,19.75624181,60.82616325,73.56588566626648
2025-04-05 19:20:00+05:00,58.8972427672705,69.69591967,19.88396494,60.17970406,72.36320210498103
2025-04-05 19:30:00+05:00,-40.858846869952316,69.75491601,19.84805528,59.51282298,73.5000197581297
2025-04-05 19:40:00+05:00,59.35620037572828,69.73716679,19.8385252,59.16361324,72.47033538978435
2025-04-05 19:50:00+05:00,-40.45848110459111,69.80122392,19.51546114,58.5680542,73.3813469853497
2025-04-05 20:00:00+05:00,-40.30366786671611,69.95225363,19.23341739,58.17787563,72.26502524392463
2025-04-05 20:10:00+05:00,59.819956403169954,69.70072713,19.47487694,57.62102609,71.26433971374139
2025-04-05 20:20:00+05:00,-40.08819554799005,69.47033134,19.43023354,57.53411616,72.31555785972145
2025-04-05 20:30:00+05:00,59.97138875243762,69.32427526,19.18110369,58.47218803,71.4276325145837
2025-04-05 20:40:00+05:00,-40.00167549296029,68.8232716,19.09139167,58.23338559,72.35520567014781
2025-04-05 20:50:00+05:00,-40.007667652410696,68.99025562,19.04408913,57.97849688,71.29877996209193
2025-04-05 21:00:00+05:00,-40.04675928675874,69.30326579,18.67905931,57.82994271,70.5460631741146
2025-04-05 21:10:00+05:00,-40.119012107520504,69.28493111,18.53325411,57.75803884,69.64566785063154
2025-04-05 21:20:00+05:00,-40.224376285516115,69.6066962,18.45903805,57.26710939,68.9876940303116
2025-04-05 21:30:00+05:00,-40.36268912345777,69.52077762,18.15465103,57.44561572,68.1224554553781
2025-04-05 21:40:00+05:00,59.46632589516753,69.57198292,18.0,57.93110551,67.39109275518892
2025-04-05 21:50:00+05:00,-40.73694033030813,69.47057186,18.0,57.18101184,68.52751280084759
2025-04-05 22:00:00+05:00,59.02801764829262,69.28491166,18.12558149,56.47653514,67.75542765638721
2025-04-05 22:10:00+05:00,-41.23818041233755,69.30856663,18.0,56.7627875,68.98815118256098
2025-04-05 22:20:00+05:00,58.46519889885901,69.4735866,18.0,55.81480617,68.06430481312601
2025-04-05 22:30:00+05:00,-41.860998426741034,69.51222874,18.0,55.25884987,69.3889670058511
2025-04-05 22:40:00+05:00,57.78418468399225,69.72539314,18.0,55.0,68.55920399553807
2025-04-05 22:50:00+05:00,-42.59818554026022,69.40878304,18.0,55.02014218,69.69987490486967
2025-04-05 23:00:00+05:00,56.993063929339876,69.23546916,18.0,55.03057422,68.87675472744492
2025-04-05 23:10:00+05:00,56.55921013725715,69.23891755,18.0,55.0,69.8533247628405
2025-04-05 23:20:00+05:00,56.10163093162093,69.37062905,18.22865463,55.0,70.89044320531
2025-04-05 23:30:00+05:00,55.621801328230106,69.28627845,18.23868141,55.0,71.88451485295322
2025-04-05 23:40:00+05:00,55.12128945564361,69.16161321,18.20099225,55.11538747,72.84635271539307
2025-04-05 23:50:00+05:00,-45.398247911776174,69.12959395,18.25855347,55.0,73.65713596448573
2025-04-06 00:00:00+05:00,54.0649297757672,69.30474422,18.33116833,55.0,72.39003641152846
2025-04-06 00:10:00+05:00,-46.48735841986369,70.0,18.29299908,55.0,73.40426547269084
2025-04-06 00:20:00+05:00,52.946779431093304,70.0,18.64323748,55.0,72.29584040410413
2025-04-06 00:30:00+05:00,52.36930211531764,69.90756761,18.54356464,55.15996376,72.98883288022519
2025-04-06 00:40:00+05:00,-48.21777108563335,69.94164331,18.71196794,55.18091748,73.96279864171953
2025-04-06 00:50:00+05:00,51.18763290909396,70.0,18.85436079,55.0,72.70704544784589
2025-04-06 01:00:00+05:00,-49.412366030225215,69.60293231,18.9074702,55.0,73.55167072201327
2025-04-06 01:10:00+05:00,-50.01560854711401,69.57494261,18.66610836,55.72615906,72.6551485098783
2025-04-06 01:20:00+05:00,-50.61990337285043,69.75001705,18.76914144,55.07128423,71.74281283918604
2025-04-06 01:30:00+05:00,-51.223035146943516,69.8453956,18.87217469,55.0,70.59868846312925
2025-04-06 01:40:00+05:00,-51.82277245835842,69.57736939,19.23525253,55.96616982,69.66083956601388
2025-04-06 01:50:00+05:00,47.583123919766834,69.48100139,19.0033759,56.96083964,68.65881413215456
2025-04-06 02:00:00+05:00,46.996892630582536,69.50876061,18.7550576,56.03639257,69.67522111298157
2025-04-06 02:10:00+05:00,-53.57923680083271,69.85683022,18.54895771,55.57572216,70.40582608302913
2025-04-06 02:20:00+05:00,45.8569473945871,69.89522602,18.39678357,55.81241685,69.383222528061
2025-04-06 02:30:00+05:00,45.3076305207567,69.54306958,18.47898812,56.20424387,70.17193368622748
2025-04-06 02:40:00+05:00,44.77496266952065,69.61864173,18.76083791,56.20800792,70.90608937563826
2025-04-06 02:50:00+05:00,-55.73895002970478,69.89587179,18.54912915,56.36170175,71.7193758481583
2025-04-06 03:00:00+05:00,43.76794587141144,69.98103617,18.42688066,55.49783864,70.35240458339807
2025-04-06 03:10:00+05:00,43.29764248897413,69.76384977,18.62531446,55.05600628,71.02971663042656
2025-04-06 03:20:00+05:00,-57.14793794041154,69.83934374,18.51684926,55.0,71.76421791897799
2025-04-06 03:30:00+05:00,42.43304853370401,69.88448278,18.80377299,55.80488543,70.51008857550414
2025-04-06 03:40:00+05:00,42.04235934657552,70.0,18.90917266,56.73744017,71.24547109862017
2025-04-06 03:50:00+05:00,-58.31834259606105,69.99003867,19.09270833,57.47660269,71.9467727512965
2025-04-06 04:00:00+05:00,41.35250331944161,70.0,19.00920265,58.16799545,70.54434055514504
2025-04-06 04:10:00+05:00,-58.94365205935425,69.74029691,19.1360391,58.02600443,71.23136610946564
2025-04-06 04:20:00+05:00,40.794525200039914,69.78266028,19.23783383,58.3633412,69.93731655878229
2025-04-06 04:30:00+05:00,40.56824532693919,69.63134193,19.13913382,58.12575142,70.56064555873135
2025-04-06 04:40:00+05:00,-59.621411544567344,69.52645746,19.3172951,59.18789926,71.0998203271481
2025-04-06 04:50:00+05:00,-59.77350133735932,69.65571109,19.57170611,58.72766759,69.76260007616227
2025-04-06 05:00:00+05:00,-59.887221529523124,69.68426576,19.92382165,59.28683268,68.71646625159771
2025-04-06 05:10:00+05:00,-59.96191615713168,69.7165007,19.99763443,59.04903924,67.73326543954344
2025-04-06 05:20:00+05:00,-59.99708029102598,69.61019854,20.16416093,59.900481,66.72340145307888
2025-04-06 05:30:00+05:00,40.00763604135746,70.0,20.28123582,60.3004643,65.67679397766156
2025-04-06 05:40:00+05:00,-59.947575483684325,69.94988947,20.62470231,60.30222367,66.69086773753155
2025-04-06 05:50:00+05:00,40.13731578164942,70.0,20.50008459,59.8831331,65.63170578359129
2025-04-06 06:00:00+05:00,40.262177355078805,70.0,20.44705787,60.77783352,66.5619275956314
2025-04-06 06:10:00+05:00,40.42671217427306,70.0,20.5240177,60.3940294,67.4012762653116
2025-04-06 06:20:00+05:00,-59.36954218292395,70.0,20.56961954,61.53267454,68.19946269538802
2025-04-06 06:30:00+05:00,40.87278640797902,70.0,20.77450986,60.75035848,67.10468088276201
2025-04-06 06:40:00+05:00,41.15290522422481,69.96067583,20.84721657,60.73766793,67.88866580070949
2025-04-06 06:50:00+05:00,41.4698580121337,70.0,20.60301369,60.57866242,68.74271180190611
2025-04-06 07:00:00+05:00,41.82252702132793,70.0,20.86237173,60.98542965,69.51704923397888
2025-04-06 07:10:00+05:00,42.209635761510846,69.93928771,20.52864272,61.77280576,70.14670400089572
2025-04-06 07:20:00+05:00,-57.3702475166612,69.71339055,20.05998051,62.28150279,70.8672225753893
2025-04-06 07:30:00+05:00,-56.918705618279986,69.49323102,20.00734905,62.36499123,69.80676498899928
2025-04-06 07:40:00+05:00,-56.437467483400596,69.44529751,20.28951444,63.01046861,68.94630168610058
2025-04-06 07:50:00+05:00,44.071597442952516,69.49277326,20.86751802,63.03974167,68.00656118948984
2025-04-06 08:00:00+05:00,44.606485538331874,69.74129499,21.049502,63.60903949,68.97757917773023
2025-04-06 08:10:00+05:00,45.165066012898095,69.86671359,21.0849792,64.60455448,69.74132325513725
2025-04-06 08:20:00+05:00,45.74508858344287,69.903289,21.11487641,64.99281082,70.47164791104844
2025-04-06 08:30:00+05:00,-53.65580821051484,70.0,21.43646825,64.67895906,71.22532764463345
2025-04-06 08:40:00+05:00,-53.040088073884675,70.0,21.31574691,65.60402433,69.99322689749444
2025-04-06 08:50:00+05:00,47.58969256488705,70.0,21.41243597,65.01552575,69.02510127932332
2025-04-06 09:00:00+05:00,48.23089463073509,70.0,21.5397202,64.89655406,70.03759674572015
2025-04-06 09:10:00+05:00,-51.11919300035747,70.0,21.8166212,64.62406737,70.6816890159911
2025-04-06 09:20:00+05:00,49.536657578612456,69.7865282,22.13466348,64.87900863,69.5347716590391
2025-04-06 09:30:00+05:00,-49.804375173564374,69.96304879,22.3698157,65.03277523,70.29209673736871
2025-04-06 09:40:00+05:00,-49.14515032919765,69.3677908,22.34531456,64.82613012,69.2858042440073
2025-04-06 09:50:00+05:00,51.51144777450301,69.19626957,22.43459787,65.40874058,68.4659141318003
2025-04-06 10:00:00+05:00,52.16252210081484,69.11945198,22.35665401,65.27539369,69.46467271934775
2025-04-06 10:10:00+05:00,-47.194824274300224,69.38172474,22.33826184,66.44372959,70.43788894800011
2025-04-06 10:20:00+05:00,53.43652484215519,69.35284846,22.59483171,67.79210545,69.37789367422339
2025-04-06 10:30:00+05:00,-45.946288100015344,69.40881342,22.33573051,68.47441003,70.38521003677765
2025-04-06 10:40:00+05:00,54.65391882240442,69.72788684,22.5294655,68.91980032,69.68982846569908
2025-04-06 10:50:00+05:00,55.23438023928668,69.547945,22.35587234,69.34078201,70.69263382592055
2025-04-06 11:00:00+05:00,55.79239667548108,69.46758412,22.39951181,69.93023487,71.61549793124307
2025-04-06 11:10:00+05:00,-43.674652368438565,69.45326692,22.39873406,70.26005738,72.36537865352558
2025-04-06 11:20:00+05:00,-43.16929550647016,69.44463472,22.45443538,69.44258784,71.33789735843438
2025-04-06 11:30:00+05:00,-42.69395679251349,69.33444314,22.37159892,69.10019016,70.41050956030722
2025-04-06 11:40:00+05:00,57.74905665505108,69.42182526,22.54456302,68.99543603,69.4234382907067
2025-04-06 11:50:00+05:00,58.15756666540969,69.32569349,22.27485519,69.32830767,70.46219844404922
2025-04-06 12:00:00+05:00,-41.470464399731384,69.59528806,22.41838623,69.08133036,71.43983993768364
2025-04-06 12:10:00+05:00,58.86307744872783,69.12106803,22.45239802,69.03202456,70.45941820611081
2025-04-06 12:20:00+05:00,-40.84353162985008,69.05173597,22.19103392,68.21548371,71.45965471731837
2025-04-06 12:30:00+05:00,-40.59184337550371,68.97409996,22.1667998,68.72821131,70.38470539338189
2025-04-06 12:40:00+05:00,-40.38322816866554,68.92721996,22.51782492,68.90201125,69.63598244120999
2025-04-06 12:50:00+05:00,59.78113350078773,69.0709502,22.68368081,69.22058363,68.92630815765625
2025-04-06 13:00:00+05:00,-40.09974121789902,68.7391475,22.81115628,68.3231724,70.00547458430742
2025-04-06 13:10:00+05:00,59.97336937822857,68.92822322,22.63643832,67.98104392,69.14072550060891
2025-04-06 13:20:00+05:00,59.99989757790959,68.54909379,22.37906563,67.82405808,70.25916693150961
2025-04-06 13:30:00+05:00,59.979491360072046,68.49907043,22.48877733,68.46168787,71.26233289248988
2025-04-06 13:40:00+05:00,59.91201852909479,68.79838127,22.35743345,68.71317182,72.27632922826693
2025-04-06 13:50:00+05:00,59.79756984344115,69.10040508,22.04645597,69.16041003,73.04464994601733
2025-04-06 14:00:00+05:00,59.636461104449445,68.80220237,22.28926238,69.73136332,73.95414271155494
2025-04-06 14:10:00+05:00,59.429234176608006,68.72266349,22.08135555,70.37866448,74.79387033200433
2025-04-06 14:20:00+05:00,-40.823343084560406,68.78876081,21.44338366,70.75851006,75.59998218636252
2025-04-06 14:30:00+05:00,58.879721984153115,69.26698676,21.33557464,70.43094338,74.6276841682184
2025-04-06 14:40:00+05:00,-41.46035545453005,69.27167797,21.2068251,70.48246255,75.26027299889347
2025-04-06 14:50:00+05:00,-41.842141179524646,69.344821,21.57770911,71.34067734,74.20479762657709
2025-04-06 15:00:00+05:00,57.7360135119588,70.0,21.42206734,68.16983381,73.28959726328894
2025-04-06 15:10:00+05:00,-42.72403390453404,69.52546182,21.01900006,67.7211591,74.21989135136495
2025-04-06 15:20:00+05:00,56.779775987160995,69.3952658,20.97373585,68.38177975,73.07122462313157
2025-04-06 15:30:00+05:00,56.249696603565795,69.38339324,21.08818368,68.36407589,73.9789611172957
2025-04-06 15:40:00+05:00,-44.31183366573193,70.0,20.80371638,65.02651087,74.78179884157441
2025-04-06 15:50:00+05:00,-44.902201545251124,69.7935877,21.06365842,65.77723178,73.60644170993841
2025-04-06 16:00:00+05:00,-45.51862998746687,69.89565877,20.80941264,65.44238104,72.32087882679525
2025-04-06 16:10:00+05:00,53.841809725887515,69.80936799,20.46389955,66.56001938,71.26875954076328
2025-04-06 16:20:00+05:00,-46.81781505975796,70.0,20.25244063,64.23541861,72.35036444983564
2025-04-06 16:30:00+05:00,52.50568769335878,70.0,19.93889467,63.9402419,71.39155612681546
2025-04-06 16:40:00+05:00,-48.18438005401285,69.77463277,19.77000109,63.98953798,72.22895837642214
2025-04-06 16:50:00+05:00,-48.8846219597169,69.92223958,19.99436722,64.70371939,71.12667931263236
2025-04-06 17:00:00+05:00,50.4084364536063,69.75749589,19.71136813,64.97638322,70.18862740830619
2025-04-06 17:10:00+05:00,49.69833092040349,69.63508381,19.70125819,64.85160952,71.17291646651341
2025-04-06 17:20:00+05:00,-51.011359000295215,69.8571265,19.61205457,64.70832879,72.09893566308163
2025-04-06 17:30:00+05:00,-51.71702782972898,70.0,19.57425295,65.57985731,71.16004051096293
2025-04-06 17:40:00+05:00,-52.415062460400165,69.97790345,19.84950029,64.50684581,70.10543680945689
2025-04-06 17:50:00+05:00,46.898139256792305,70.0,19.96786994,64.35140988,69.22056341821543
2025-04-06 18:00:00+05:00,46.22614972267658,70.0,20.25256921,63.69478545,70.2114745149071
2025-04-06 18:10:00+05:00,-54.427507306459425,70.0,20.42799108,60.10280897,71.10440664499838
2025-04-06 18:20:00+05:00,-55.059375622675105,70.0,20.30515049,57.58657098,69.8835751936576
2025-04-06 18:30:00+05:00,-55.66608537686199,69.81079078,19.99970819,56.93182022,68.74641905232448
2025-04-06 18:40:00+05:00,-56.24437169354576,69.73729598,20.0069595,57.14011615,67.76173880345274
2025-04-06 18:50:00+05:00,-56.7910929866749,69.71724105,20.07410011,57.7349567,66.669909010824
2025-04-06 19:00:00+05:00,-57.30324887264976,69.84615272,19.63090581,57.35149153,65.40960035912714
2025-04-06 19:10:00+05:00,-57.77799757699642,69.94765432,19.38898349,57.17708591,64.50822983100369
2025-04-06 19:20:00+05:00,41.787327268179816,69.85267513,19.42495195,57.61605182,63.72007239087664
2025-04-06 19:30:00+05:00,41.395200537500706,69.95881191,19.64183807,57.71948679,64.78471876897949
2025-04-06 19:40:00+05:00,-58.95210966400012,70.0,19.34796363,58.14297542,65.83321222359466
2025-04-06 19:50:00+05:00,-59.2525563697232,70.0,19.56385597,58.43380528,64.96685925967232
2025-04-06 20:00:00+05:00,40.49567288108083,70.0,19.14122035,58.46846684,64.04303973830515
2025-04-06 20:10:00+05:00,40.29414376755323,69.82363548,19.07597784,58.7747835,64.79878714655415
2025-04-06 20:20:00+05:00,-59.85583591097262,69.38893584,18.75446014,58.09247757,65.64805596067698
2025-04-06 20:30:00+05:00,-59.953226074625945,69.49411186,18.34503664,58.70780116,64.71342924380772
2025-04-06 20:40:00+05:00,40.00273713139378,69.1658635,18.72416158,58.34577069,63.86095257395364
2025-04-06 20:50:00+05:00,-59.98746576528146,69.00478672,18.43451496,58.07153366,64.9333873291683
2025-04-06 21:00:00+05:00,40.07635680011295,68.76665555,18.26821103,57.97290151,64.15879098059305
2025-04-06 21:10:00+05:00,-59.805896684015686,68.92359982,18.20246236,57.67875291,65.08085111456909
2025-04-06 21:20:00+05:00,40.36537665135081,68.56885821,18.29985572,57.50786896,64.20107628019993
